date,exists,filename,version,revision,n_lpw_l2_files,status
2018-07-13,yes,mvn_lpw_l2_mrgscpot_20180713_v02_r01.cdf,2,1,9,ok
2018-07-14,yes,mvn_lpw_l2_mrgscpot_20180714_v02_r01.cdf,2,1,3,ok
2018-07-15,no,,,,2,no_mrgscpot
2018-07-16,no,,,,2,no_mrgscpot
2018-07-17,yes,mvn_lpw_l2_mrgscpot_20180717_v02_r01.cdf,2,1,3,ok
2018-07-18,yes,mvn_lpw_l2_mrgscpot_20180718_v02_r01.cdf,2,1,3,ok
2018-07-19,yes,mvn_lpw_l2_mrgscpot_20180719_v02_r01.cdf,2,1,9,ok
2018-07-20,yes,mvn_lpw_l2_mrgscpot_20180720_v02_r01.cdf,2,1,3,ok
2018-07-21,yes,mvn_lpw_l2_mrgscpot_20180721_v02_r01.cdf,2,1,3,ok
2018-07-22,yes,mvn_lpw_l2_mrgscpot_20180722_v02_r02.cdf,2,2,3,ok
2018-07-23,yes,mvn_lpw_l2_mrgscpot_20180723_v02_r02.cdf,2,2,3,ok
2018-07-24,yes,mvn_lpw_l2_mrgscpot_20180724_v02_r02.cdf,2,2,3,ok
2018-07-25,yes,mvn_lpw_l2_mrgscpot_20180725_v02_r02.cdf,2,2,3,ok
2018-07-26,yes,mvn_lpw_l2_mrgscpot_20180726_v02_r02.cdf,2,2,3,ok
2018-07-27,yes,mvn_lpw_l2_mrgscpot_20180727_v02_r02.cdf,2,2,9,ok
2018-07-28,yes,mvn_lpw_l2_mrgscpot_20180728_v02_r02.cdf,2,2,3,ok
2018-07-29,yes,mvn_lpw_l2_mrgscpot_20180729_v02_r02.cdf,2,2,3,ok
2018-07-30,yes,mvn_lpw_l2_mrgscpot_20180730_v02_r02.cdf,2,2,3,ok
2018-07-31,yes,mvn_lpw_l2_mrgscpot_20180731_v02_r02.cdf,2,2,3,ok
2018-08-01,yes,mvn_lpw_l2_mrgscpot_20180801_v02_r01.cdf,2,1,3,ok
2018-08-02,yes,mvn_lpw_l2_mrgscpot_20180802_v02_r01.cdf,2,1,9,ok
2018-08-03,yes,mvn_lpw_l2_mrgscpot_20180803_v02_r01.cdf,2,1,3,ok
2018-08-04,yes,mvn_lpw_l2_mrgscpot_20180804_v02_r01.cdf,2,1,3,ok
2018-08-05,yes,mvn_lpw_l2_mrgscpot_20180805_v02_r01.cdf,2,1,3,ok
2018-08-06,yes,mvn_lpw_l2_mrgscpot_20180806_v02_r01.cdf,2,1,3,ok
2018-08-07,yes,mvn_lpw_l2_mrgscpot_20180807_v02_r01.cdf,2,1,3,ok
2018-08-08,yes,mvn_lpw_l2_mrgscpot_20180808_v02_r01.cdf,2,1,3,ok
2018-08-09,yes,mvn_lpw_l2_mrgscpot_20180809_v02_r01.cdf,2,1,9,ok
2018-08-10,yes,mvn_lpw_l2_mrgscpot_20180810_v02_r02.cdf,2,2,3,ok
2018-08-11,yes,mvn_lpw_l2_mrgscpot_20180811_v02_r02.cdf,2,2,3,ok
2018-08-12,yes,mvn_lpw_l2_mrgscpot_20180812_v02_r02.cdf,2,2,3,ok
2018-08-13,yes,mvn_lpw_l2_mrgscpot_20180813_v02_r02.cdf,2,2,3,ok
2018-08-14,yes,mvn_lpw_l2_mrgscpot_20180814_v02_r02.cdf,2,2,3,ok
2018-08-15,yes,mvn_lpw_l2_mrgscpot_20180815_v02_r02.cdf,2,2,3,ok
2018-08-16,yes,mvn_lpw_l2_mrgscpot_20180816_v02_r02.cdf,2,2,3,ok
2018-08-17,yes,mvn_lpw_l2_mrgscpot_20180817_v02_r02.cdf,2,2,9,ok
2018-08-18,yes,mvn_lpw_l2_mrgscpot_20180818_v02_r02.cdf,2,2,3,ok
2018-08-19,yes,mvn_lpw_l2_mrgscpot_20180819_v02_r02.cdf,2,2,3,ok
2018-08-20,yes,mvn_lpw_l2_mrgscpot_20180820_v02_r02.cdf,2,2,3,ok
2018-08-21,yes,mvn_lpw_l2_mrgscpot_20180821_v02_r02.cdf,2,2,3,ok
2018-08-22,yes,mvn_lpw_l2_mrgscpot_20180822_v02_r02.cdf,2,2,3,ok
2018-08-23,yes,mvn_lpw_l2_mrgscpot_20180823_v02_r02.cdf,2,2,9,ok
2018-08-24,yes,mvn_lpw_l2_mrgscpot_20180824_v02_r02.cdf,2,2,3,ok
2018-08-25,yes,mvn_lpw_l2_mrgscpot_20180825_v02_r02.cdf,2,2,3,ok
2018-08-26,yes,mvn_lpw_l2_mrgscpot_20180826_v02_r02.cdf,2,2,3,ok
2018-08-27,yes,mvn_lpw_l2_mrgscpot_20180827_v02_r02.cdf,2,2,3,ok
2018-08-28,yes,mvn_lpw_l2_mrgscpot_20180828_v02_r02.cdf,2,2,7,ok
2018-08-29,yes,mvn_lpw_l2_mrgscpot_20180829_v02_r01.cdf,2,1,3,ok
2018-08-30,yes,mvn_lpw_l2_mrgscpot_20180830_v02_r01.cdf,2,1,9,ok
2018-08-31,yes,mvn_lpw_l2_mrgscpot_20180831_v02_r01.cdf,2,1,3,ok
2018-09-01,yes,mvn_lpw_l2_mrgscpot_20180901_v02_r01.cdf,2,1,3,ok
2018-09-02,yes,mvn_lpw_l2_mrgscpot_20180902_v02_r01.cdf,2,1,3,ok
2018-09-03,yes,mvn_lpw_l2_mrgscpot_20180903_v02_r01.cdf,2,1,3,ok
2018-09-04,yes,mvn_lpw_l2_mrgscpot_20180904_v02_r01.cdf,2,1,3,ok
2018-09-05,yes,mvn_lpw_l2_mrgscpot_20180905_v02_r01.cdf,2,1,3,ok
2018-09-06,yes,mvn_lpw_l2_mrgscpot_20180906_v02_r01.cdf,2,1,9,ok
2018-09-07,yes,mvn_lpw_l2_mrgscpot_20180907_v02_r01.cdf,2,1,3,ok
2018-09-08,yes,mvn_lpw_l2_mrgscpot_20180908_v02_r01.cdf,2,1,3,ok
2018-09-09,yes,mvn_lpw_l2_mrgscpot_20180909_v02_r01.cdf,2,1,3,ok
2018-09-10,yes,mvn_lpw_l2_mrgscpot_20180910_v02_r01.cdf,2,1,3,ok
2018-09-11,no,,,,3,no_mrgscpot
2018-09-12,yes,mvn_lpw_l2_mrgscpot_20180912_v02_r01.cdf,2,1,3,ok
2018-09-13,yes,mvn_lpw_l2_mrgscpot_20180913_v02_r01.cdf,2,1,3,ok
2018-09-14,yes,mvn_lpw_l2_mrgscpot_20180914_v02_r01.cdf,2,1,3,ok
2018-09-15,yes,mvn_lpw_l2_mrgscpot_20180915_v02_r01.cdf,2,1,9,ok
2018-09-16,no,,,,2,no_mrgscpot
2018-09-17,yes,mvn_lpw_l2_mrgscpot_20180917_v02_r01.cdf,2,1,3,ok
2018-09-18,yes,mvn_lpw_l2_mrgscpot_20180918_v02_r01.cdf,2,1,3,ok
2018-09-19,yes,mvn_lpw_l2_mrgscpot_20180919_v02_r01.cdf,2,1,10,ok
2018-09-20,yes,mvn_lpw_l2_mrgscpot_20180920_v02_r01.cdf,2,1,9,ok
2018-09-21,yes,mvn_lpw_l2_mrgscpot_20180921_v02_r01.cdf,2,1,3,ok
2018-09-22,yes,mvn_lpw_l2_mrgscpot_20180922_v02_r01.cdf,2,1,3,ok
2018-09-23,yes,mvn_lpw_l2_mrgscpot_20180923_v02_r01.cdf,2,1,3,ok
2018-09-24,yes,mvn_lpw_l2_mrgscpot_20180924_v02_r01.cdf,2,1,3,ok
2018-09-25,yes,mvn_lpw_l2_mrgscpot_20180925_v02_r01.cdf,2,1,3,ok
2018-09-26,yes,mvn_lpw_l2_mrgscpot_20180926_v02_r01.cdf,2,1,3,ok
2018-09-27,yes,mvn_lpw_l2_mrgscpot_20180927_v02_r01.cdf,2,1,9,ok
2018-09-28,no,,,,2,no_mrgscpot
2018-09-29,no,,,,2,no_mrgscpot
2018-09-30,no,,,,2,no_mrgscpot
2018-10-01,yes,mvn_lpw_l2_mrgscpot_20181001_v02_r02.cdf,2,2,10,ok
2018-10-02,yes,mvn_lpw_l2_mrgscpot_20181002_v02_r02.cdf,2,2,3,ok
2018-10-03,yes,mvn_lpw_l2_mrgscpot_20181003_v02_r02.cdf,2,2,10,ok
2018-10-04,yes,mvn_lpw_l2_mrgscpot_20181004_v02_r02.cdf,2,2,9,ok
2018-10-05,yes,mvn_lpw_l2_mrgscpot_20181005_v02_r01.cdf,2,1,3,ok
2018-10-06,yes,mvn_lpw_l2_mrgscpot_20181006_v02_r01.cdf,2,1,3,ok
2018-10-07,yes,mvn_lpw_l2_mrgscpot_20181007_v02_r01.cdf,2,1,3,ok
2018-10-08,yes,mvn_lpw_l2_mrgscpot_20181008_v02_r01.cdf,2,1,3,ok
2018-10-09,yes,mvn_lpw_l2_mrgscpot_20181009_v02_r02.cdf,2,2,3,ok
2018-10-10,yes,mvn_lpw_l2_mrgscpot_20181010_v02_r02.cdf,2,2,3,ok
2018-10-11,yes,mvn_lpw_l2_mrgscpot_20181011_v02_r02.cdf,2,2,9,ok
2018-10-12,yes,mvn_lpw_l2_mrgscpot_20181012_v02_r01.cdf,2,1,3,ok
2018-10-13,no,,,,2,no_mrgscpot
2018-10-14,yes,mvn_lpw_l2_mrgscpot_20181014_v02_r01.cdf,2,1,3,ok
2018-10-15,yes,mvn_lpw_l2_mrgscpot_20181015_v02_r01.cdf,2,1,3,ok
2018-10-16,yes,mvn_lpw_l2_mrgscpot_20181016_v02_r01.cdf,2,1,3,ok
2018-10-17,yes,mvn_lpw_l2_mrgscpot_20181017_v02_r01.cdf,2,1,10,ok
2018-10-18,yes,mvn_lpw_l2_mrgscpot_20181018_v02_r01.cdf,2,1,9,ok
2018-10-19,yes,mvn_lpw_l2_mrgscpot_20181019_v02_r01.cdf,2,1,3,ok
2018-10-20,yes,mvn_lpw_l2_mrgscpot_20181020_v02_r02.cdf,2,2,3,ok
2018-10-21,yes,mvn_lpw_l2_mrgscpot_20181021_v02_r02.cdf,2,2,3,ok
2018-10-22,yes,mvn_lpw_l2_mrgscpot_20181022_v02_r02.cdf,2,2,3,ok
2018-10-23,yes,mvn_lpw_l2_mrgscpot_20181023_v02_r02.cdf,2,2,3,ok
2018-10-24,yes,mvn_lpw_l2_mrgscpot_20181024_v02_r02.cdf,2,2,3,ok
2018-10-25,yes,mvn_lpw_l2_mrgscpot_20181025_v02_r02.cdf,2,2,9,ok
2018-10-26,yes,mvn_lpw_l2_mrgscpot_20181026_v02_r02.cdf,2,2,3,ok
2018-10-27,yes,mvn_lpw_l2_mrgscpot_20181027_v02_r02.cdf,2,2,3,ok
2018-10-28,yes,mvn_lpw_l2_mrgscpot_20181028_v02_r02.cdf,2,2,3,ok
2018-10-29,yes,mvn_lpw_l2_mrgscpot_20181029_v02_r02.cdf,2,2,3,ok
2018-10-30,yes,mvn_lpw_l2_mrgscpot_20181030_v02_r01.cdf,2,1,3,ok
2018-10-31,yes,mvn_lpw_l2_mrgscpot_20181031_v02_r01.cdf,2,1,10,ok
2018-11-01,yes,mvn_lpw_l2_mrgscpot_20181101_v02_r03.cdf,2,3,9,ok
2018-11-02,yes,mvn_lpw_l2_mrgscpot_20181102_v02_r03.cdf,2,3,3,ok
2018-11-03,yes,mvn_lpw_l2_mrgscpot_20181103_v02_r03.cdf,2,3,3,ok
2018-11-04,yes,mvn_lpw_l2_mrgscpot_20181104_v02_r03.cdf,2,3,3,ok
2018-11-05,yes,mvn_lpw_l2_mrgscpot_20181105_v02_r03.cdf,2,3,3,ok
2018-11-06,yes,mvn_lpw_l2_mrgscpot_20181106_v02_r03.cdf,2,3,7,ok
2018-11-07,yes,mvn_lpw_l2_mrgscpot_20181107_v02_r03.cdf,2,3,10,ok
2018-11-08,yes,mvn_lpw_l2_mrgscpot_20181108_v02_r04.cdf,2,4,10,ok
2018-11-09,yes,mvn_lpw_l2_mrgscpot_20181109_v02_r02.cdf,2,2,3,ok
2018-11-10,yes,mvn_lpw_l2_mrgscpot_20181110_v02_r02.cdf,2,2,3,ok
2018-11-11,yes,mvn_lpw_l2_mrgscpot_20181111_v02_r02.cdf,2,2,3,ok
2018-11-12,yes,mvn_lpw_l2_mrgscpot_20181112_v02_r02.cdf,2,2,3,ok
2018-11-13,yes,mvn_lpw_l2_mrgscpot_20181113_v02_r02.cdf,2,2,10,ok
2018-11-14,yes,mvn_lpw_l2_mrgscpot_20181114_v02_r02.cdf,2,2,3,ok
2018-11-15,yes,mvn_lpw_l2_mrgscpot_20181115_v02_r02.cdf,2,2,9,ok
2018-11-16,yes,mvn_lpw_l2_mrgscpot_20181116_v02_r02.cdf,2,2,3,ok
2018-11-17,yes,mvn_lpw_l2_mrgscpot_20181117_v02_r02.cdf,2,2,3,ok
2018-11-18,yes,mvn_lpw_l2_mrgscpot_20181118_v02_r02.cdf,2,2,3,ok
2018-11-19,yes,mvn_lpw_l2_mrgscpot_20181119_v02_r02.cdf,2,2,3,ok
2018-11-20,yes,mvn_lpw_l2_mrgscpot_20181120_v02_r02.cdf,2,2,3,ok
2018-11-21,yes,mvn_lpw_l2_mrgscpot_20181121_v02_r02.cdf,2,2,3,ok
2018-11-22,yes,mvn_lpw_l2_mrgscpot_20181122_v02_r03.cdf,2,3,9,ok
2018-11-23,yes,mvn_lpw_l2_mrgscpot_20181123_v02_r02.cdf,2,2,3,ok
2018-11-24,yes,mvn_lpw_l2_mrgscpot_20181124_v02_r02.cdf,2,2,3,ok
2018-11-25,yes,mvn_lpw_l2_mrgscpot_20181125_v02_r02.cdf,2,2,3,ok
2018-11-26,yes,mvn_lpw_l2_mrgscpot_20181126_v02_r02.cdf,2,2,3,ok
2018-11-27,yes,mvn_lpw_l2_mrgscpot_20181127_v02_r02.cdf,2,2,3,ok
2018-11-28,yes,mvn_lpw_l2_mrgscpot_20181128_v02_r02.cdf,2,2,10,ok
2018-11-29,yes,mvn_lpw_l2_mrgscpot_20181129_v02_r01.cdf,2,1,9,ok
2018-11-30,yes,mvn_lpw_l2_mrgscpot_20181130_v02_r01.cdf,2,1,3,ok
2018-12-01,yes,mvn_lpw_l2_mrgscpot_20181201_v02_r03.cdf,2,3,3,ok
2018-12-02,yes,mvn_lpw_l2_mrgscpot_20181202_v02_r03.cdf,2,3,3,ok
2018-12-03,yes,mvn_lpw_l2_mrgscpot_20181203_v02_r02.cdf,2,2,3,ok
2018-12-04,yes,mvn_lpw_l2_mrgscpot_20181204_v02_r03.cdf,2,3,3,ok
2018-12-05,yes,mvn_lpw_l2_mrgscpot_20181205_v02_r03.cdf,2,3,3,ok
2018-12-06,yes,mvn_lpw_l2_mrgscpot_20181206_v02_r03.cdf,2,3,9,ok
2018-12-07,yes,mvn_lpw_l2_mrgscpot_20181207_v02_r03.cdf,2,3,3,ok
2018-12-08,yes,mvn_lpw_l2_mrgscpot_20181208_v02_r03.cdf,2,3,3,ok
2018-12-09,yes,mvn_lpw_l2_mrgscpot_20181209_v02_r03.cdf,2,3,3,ok
2018-12-10,yes,mvn_lpw_l2_mrgscpot_20181210_v02_r03.cdf,2,3,3,ok
2018-12-11,yes,mvn_lpw_l2_mrgscpot_20181211_v02_r03.cdf,2,3,3,ok
2018-12-12,yes,mvn_lpw_l2_mrgscpot_20181212_v02_r03.cdf,2,3,3,ok
2018-12-13,yes,mvn_lpw_l2_mrgscpot_20181213_v02_r03.cdf,2,3,3,ok
2018-12-14,yes,mvn_lpw_l2_mrgscpot_20181214_v02_r03.cdf,2,3,3,ok
2018-12-15,yes,mvn_lpw_l2_mrgscpot_20181215_v02_r03.cdf,2,3,3,ok
2018-12-16,yes,mvn_lpw_l2_mrgscpot_20181216_v02_r03.cdf,2,3,3,ok
2018-12-17,yes,mvn_lpw_l2_mrgscpot_20181217_v02_r03.cdf,2,3,3,ok
2018-12-18,yes,mvn_lpw_l2_mrgscpot_20181218_v02_r03.cdf,2,3,3,ok
2018-12-19,yes,mvn_lpw_l2_mrgscpot_20181219_v02_r03.cdf,2,3,3,ok
2018-12-20,yes,mvn_lpw_l2_mrgscpot_20181220_v02_r04.cdf,2,4,3,ok
2018-12-21,yes,mvn_lpw_l2_mrgscpot_20181221_v02_r03.cdf,2,3,3,ok
2018-12-22,yes,mvn_lpw_l2_mrgscpot_20181222_v02_r02.cdf,2,2,3,ok
2018-12-23,yes,mvn_lpw_l2_mrgscpot_20181223_v02_r02.cdf,2,2,3,ok
2018-12-24,yes,mvn_lpw_l2_mrgscpot_20181224_v02_r03.cdf,2,3,3,ok
2018-12-25,yes,mvn_lpw_l2_mrgscpot_20181225_v02_r02.cdf,2,2,3,ok
2018-12-26,yes,mvn_lpw_l2_mrgscpot_20181226_v02_r03.cdf,2,3,3,ok
2018-12-27,yes,mvn_lpw_l2_mrgscpot_20181227_v02_r03.cdf,2,3,3,ok
2018-12-28,yes,mvn_lpw_l2_mrgscpot_20181228_v02_r03.cdf,2,3,3,ok
2018-12-29,no,,,,2,no_mrgscpot
2018-12-30,yes,mvn_lpw_l2_mrgscpot_20181230_v02_r03.cdf,2,3,3,ok
2018-12-31,yes,mvn_lpw_l2_mrgscpot_20181231_v02_r03.cdf,2,3,3,ok
2019-01-01,yes,mvn_lpw_l2_mrgscpot_20190101_v02_r04.cdf,2,4,3,ok
2019-01-02,yes,mvn_lpw_l2_mrgscpot_20190102_v02_r04.cdf,2,4,10,ok
2019-01-03,yes,mvn_lpw_l2_mrgscpot_20190103_v02_r04.cdf,2,4,3,ok
2019-01-04,yes,mvn_lpw_l2_mrgscpot_20190104_v02_r04.cdf,2,4,3,ok
2019-01-05,yes,mvn_lpw_l2_mrgscpot_20190105_v02_r03.cdf,2,3,3,ok
2019-01-06,yes,mvn_lpw_l2_mrgscpot_20190106_v02_r03.cdf,2,3,3,ok
2019-01-07,yes,mvn_lpw_l2_mrgscpot_20190107_v02_r04.cdf,2,4,3,ok
2019-01-08,yes,mvn_lpw_l2_mrgscpot_20190108_v02_r03.cdf,2,3,3,ok
2019-01-09,yes,mvn_lpw_l2_mrgscpot_20190109_v02_r03.cdf,2,3,3,ok
2019-01-10,yes,mvn_lpw_l2_mrgscpot_20190110_v02_r03.cdf,2,3,3,ok
2019-01-11,yes,mvn_lpw_l2_mrgscpot_20190111_v02_r04.cdf,2,4,3,ok
2019-01-12,yes,mvn_lpw_l2_mrgscpot_20190112_v02_r03.cdf,2,3,3,ok
2019-01-13,yes,mvn_lpw_l2_mrgscpot_20190113_v02_r03.cdf,2,3,3,ok
2019-01-14,yes,mvn_lpw_l2_mrgscpot_20190114_v02_r03.cdf,2,3,3,ok
2019-01-15,yes,mvn_lpw_l2_mrgscpot_20190115_v02_r03.cdf,2,3,3,ok
2019-01-16,yes,mvn_lpw_l2_mrgscpot_20190116_v02_r03.cdf,2,3,3,ok
2019-01-17,yes,mvn_lpw_l2_mrgscpot_20190117_v02_r03.cdf,2,3,3,ok
2019-01-18,yes,mvn_lpw_l2_mrgscpot_20190118_v02_r03.cdf,2,3,3,ok
2019-01-19,yes,mvn_lpw_l2_mrgscpot_20190119_v02_r03.cdf,2,3,3,ok
2019-01-20,yes,mvn_lpw_l2_mrgscpot_20190120_v02_r03.cdf,2,3,3,ok
2019-01-21,yes,mvn_lpw_l2_mrgscpot_20190121_v02_r03.cdf,2,3,3,ok
2019-01-22,yes,mvn_lpw_l2_mrgscpot_20190122_v02_r03.cdf,2,3,3,ok
2019-01-23,yes,mvn_lpw_l2_mrgscpot_20190123_v02_r03.cdf,2,3,3,ok
2019-01-24,yes,mvn_lpw_l2_mrgscpot_20190124_v02_r03.cdf,2,3,3,ok
2019-01-25,yes,mvn_lpw_l2_mrgscpot_20190125_v02_r03.cdf,2,3,3,ok
2019-01-26,yes,mvn_lpw_l2_mrgscpot_20190126_v02_r03.cdf,2,3,3,ok
2019-01-27,yes,mvn_lpw_l2_mrgscpot_20190127_v02_r03.cdf,2,3,3,ok
2019-01-28,yes,mvn_lpw_l2_mrgscpot_20190128_v02_r02.cdf,2,2,3,ok
2019-01-29,yes,mvn_lpw_l2_mrgscpot_20190129_v02_r02.cdf,2,2,3,ok
2019-01-30,yes,mvn_lpw_l2_mrgscpot_20190130_v02_r03.cdf,2,3,3,ok
2019-01-31,yes,mvn_lpw_l2_mrgscpot_20190131_v02_r02.cdf,2,2,3,ok
2019-02-01,yes,mvn_lpw_l2_mrgscpot_20190201_v02_r02.cdf,2,2,3,ok
2019-02-02,yes,mvn_lpw_l2_mrgscpot_20190202_v02_r02.cdf,2,2,3,ok
2019-02-03,yes,mvn_lpw_l2_mrgscpot_20190203_v02_r01.cdf,2,1,10,ok
2019-02-04,yes,mvn_lpw_l2_mrgscpot_20190204_v02_r01.cdf,2,1,3,ok
2019-02-05,yes,mvn_lpw_l2_mrgscpot_20190205_v02_r02.cdf,2,2,4,ok
2019-02-06,yes,mvn_lpw_l2_mrgscpot_20190206_v02_r01.cdf,2,1,3,ok
2019-02-07,yes,mvn_lpw_l2_mrgscpot_20190207_v02_r01.cdf,2,1,3,ok
2019-02-08,yes,mvn_lpw_l2_mrgscpot_20190208_v02_r01.cdf,2,1,3,ok
2019-02-09,yes,mvn_lpw_l2_mrgscpot_20190209_v02_r01.cdf,2,1,3,ok
2019-02-10,yes,mvn_lpw_l2_mrgscpot_20190210_v02_r03.cdf,2,3,3,ok
2019-02-11,yes,mvn_lpw_l2_mrgscpot_20190211_v02_r03.cdf,2,3,3,ok
2019-02-12,yes,mvn_lpw_l2_mrgscpot_20190212_v02_r03.cdf,2,3,3,ok
2019-02-13,yes,mvn_lpw_l2_mrgscpot_20190213_v02_r03.cdf,2,3,3,ok
2019-02-14,yes,mvn_lpw_l2_mrgscpot_20190214_v02_r03.cdf,2,3,3,ok
2019-02-15,yes,mvn_lpw_l2_mrgscpot_20190215_v02_r04.cdf,2,4,3,ok
2019-02-16,yes,mvn_lpw_l2_mrgscpot_20190216_v02_r04.cdf,2,4,3,ok
2019-02-17,yes,mvn_lpw_l2_mrgscpot_20190217_v02_r04.cdf,2,4,3,ok
2019-02-18,yes,mvn_lpw_l2_mrgscpot_20190218_v02_r05.cdf,2,5,3,ok
2019-02-19,yes,mvn_lpw_l2_mrgscpot_20190219_v02_r04.cdf,2,4,3,ok
2019-02-20,yes,mvn_lpw_l2_mrgscpot_20190220_v02_r05.cdf,2,5,3,ok
2019-02-21,yes,mvn_lpw_l2_mrgscpot_20190221_v02_r02.cdf,2,2,3,ok
2019-02-22,yes,mvn_lpw_l2_mrgscpot_20190222_v02_r03.cdf,2,3,3,ok
2019-02-23,yes,mvn_lpw_l2_mrgscpot_20190223_v02_r05.cdf,2,5,3,ok
2019-02-24,yes,mvn_lpw_l2_mrgscpot_20190224_v02_r05.cdf,2,5,3,ok
2019-02-25,yes,mvn_lpw_l2_mrgscpot_20190225_v02_r05.cdf,2,5,3,ok
2019-02-26,yes,mvn_lpw_l2_mrgscpot_20190226_v02_r05.cdf,2,5,3,ok
2019-02-27,yes,mvn_lpw_l2_mrgscpot_20190227_v02_r05.cdf,2,5,3,ok
2019-02-28,yes,mvn_lpw_l2_mrgscpot_20190228_v02_r05.cdf,2,5,3,ok
2019-03-01,yes,mvn_lpw_l2_mrgscpot_20190301_v02_r04.cdf,2,4,10,ok
2019-03-02,yes,mvn_lpw_l2_mrgscpot_20190302_v02_r04.cdf,2,4,3,ok
2019-03-03,yes,mvn_lpw_l2_mrgscpot_20190303_v02_r04.cdf,2,4,3,ok
2019-03-04,yes,mvn_lpw_l2_mrgscpot_20190304_v02_r04.cdf,2,4,3,ok
2019-03-05,yes,mvn_lpw_l2_mrgscpot_20190305_v02_r05.cdf,2,5,3,ok
2019-03-06,yes,mvn_lpw_l2_mrgscpot_20190306_v02_r05.cdf,2,5,3,ok
2019-03-07,yes,mvn_lpw_l2_mrgscpot_20190307_v02_r04.cdf,2,4,3,ok
2019-03-08,yes,mvn_lpw_l2_mrgscpot_20190308_v02_r03.cdf,2,3,3,ok
2019-03-09,yes,mvn_lpw_l2_mrgscpot_20190309_v02_r03.cdf,2,3,3,ok
2019-03-10,yes,mvn_lpw_l2_mrgscpot_20190310_v02_r03.cdf,2,3,3,ok
2019-03-11,yes,mvn_lpw_l2_mrgscpot_20190311_v02_r03.cdf,2,3,3,ok
2019-03-12,yes,mvn_lpw_l2_mrgscpot_20190312_v02_r03.cdf,2,3,3,ok
2019-03-13,yes,mvn_lpw_l2_mrgscpot_20190313_v02_r02.cdf,2,2,3,ok
2019-03-14,yes,mvn_lpw_l2_mrgscpot_20190314_v02_r02.cdf,2,2,3,ok
2019-03-15,yes,mvn_lpw_l2_mrgscpot_20190315_v02_r02.cdf,2,2,3,ok
2019-03-16,yes,mvn_lpw_l2_mrgscpot_20190316_v02_r02.cdf,2,2,3,ok
2019-03-17,yes,mvn_lpw_l2_mrgscpot_20190317_v02_r02.cdf,2,2,3,ok
2019-03-18,yes,mvn_lpw_l2_mrgscpot_20190318_v02_r02.cdf,2,2,3,ok
2019-03-19,yes,mvn_lpw_l2_mrgscpot_20190319_v02_r02.cdf,2,2,3,ok
2019-03-20,yes,mvn_lpw_l2_mrgscpot_20190320_v02_r02.cdf,2,2,3,ok
2019-03-21,yes,mvn_lpw_l2_mrgscpot_20190321_v02_r02.cdf,2,2,3,ok
2019-03-22,yes,mvn_lpw_l2_mrgscpot_20190322_v02_r02.cdf,2,2,3,ok
2019-03-23,yes,mvn_lpw_l2_mrgscpot_20190323_v02_r02.cdf,2,2,3,ok
2019-03-24,yes,mvn_lpw_l2_mrgscpot_20190324_v02_r02.cdf,2,2,3,ok
2019-03-25,yes,mvn_lpw_l2_mrgscpot_20190325_v02_r02.cdf,2,2,3,ok
2019-03-26,yes,mvn_lpw_l2_mrgscpot_20190326_v02_r02.cdf,2,2,3,ok
2019-03-27,yes,mvn_lpw_l2_mrgscpot_20190327_v02_r01.cdf,2,1,3,ok
2019-03-28,yes,mvn_lpw_l2_mrgscpot_20190328_v02_r01.cdf,2,1,3,ok
2019-03-29,yes,mvn_lpw_l2_mrgscpot_20190329_v02_r02.cdf,2,2,3,ok
2019-03-30,yes,mvn_lpw_l2_mrgscpot_20190330_v02_r01.cdf,2,1,3,ok
2019-03-31,yes,mvn_lpw_l2_mrgscpot_20190331_v02_r01.cdf,2,1,10,ok
2019-04-01,yes,mvn_lpw_l2_mrgscpot_20190401_v02_r02.cdf,2,2,3,ok
2019-04-02,yes,mvn_lpw_l2_mrgscpot_20190402_v02_r02.cdf,2,2,3,ok
2019-04-03,yes,mvn_lpw_l2_mrgscpot_20190403_v02_r02.cdf,2,2,3,ok
2019-04-04,yes,mvn_lpw_l2_mrgscpot_20190404_v02_r02.cdf,2,2,3,ok
2019-04-05,yes,mvn_lpw_l2_mrgscpot_20190405_v02_r03.cdf,2,3,3,ok
2019-04-06,yes,mvn_lpw_l2_mrgscpot_20190406_v02_r02.cdf,2,2,3,ok
2019-04-07,yes,mvn_lpw_l2_mrgscpot_20190407_v02_r02.cdf,2,2,3,ok
2019-04-08,yes,mvn_lpw_l2_mrgscpot_20190408_v02_r02.cdf,2,2,3,ok
2019-04-09,yes,mvn_lpw_l2_mrgscpot_20190409_v02_r02.cdf,2,2,3,ok
2019-04-10,yes,mvn_lpw_l2_mrgscpot_20190410_v02_r02.cdf,2,2,3,ok
2019-04-11,yes,mvn_lpw_l2_mrgscpot_20190411_v02_r02.cdf,2,2,3,ok
2019-04-12,yes,mvn_lpw_l2_mrgscpot_20190412_v02_r02.cdf,2,2,3,ok
2019-04-13,yes,mvn_lpw_l2_mrgscpot_20190413_v02_r02.cdf,2,2,3,ok
2019-04-14,yes,mvn_lpw_l2_mrgscpot_20190414_v02_r02.cdf,2,2,3,ok
2019-04-15,yes,mvn_lpw_l2_mrgscpot_20190415_v02_r01.cdf,2,1,3,ok
2019-04-16,yes,mvn_lpw_l2_mrgscpot_20190416_v02_r01.cdf,2,1,3,ok
